,Quarter,County,Price_count,Price_min,Price_mean,Price_max,Price_median,Price_25p,Price_75p,Price_90p,immigrants,private_households,persons_private_households,household_values,investment_country,gdp_growth,gdp_growth_based,gdp_values,population,infliation,infliation_based,unemployment,unemployment_based
663,2016-Q2,Longford,96,12000,78676.20833333333,220000,69000.0,45000.0,100000.0,124000.0,82300.0,15122,40775,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
664,2016-Q2,Louth,310,10000,157175.39677419353,566000,137000.0,100000.0,190000.0,280500.0000000001,82300.0,45448,127751,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
665,2016-Q2,Mayo,276,10000,113698.63043478261,550000,92500.0,59529.5,150000.0,211000.0,82300.0,48899,127767,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
666,2016-Q2,Meath,386,33200,219525.07512953368,1700000,210000.0,145000.0,265000.0,346500.0,82300.0,64234,194400,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
667,2016-Q2,Monaghan,91,11667,107976.42857142857,298000,100000.0,50000.0,158500.0,195000.0,82300.0,21689,61328,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
668,2016-Q2,Offaly,134,11000,134222.58955223882,834437,120000.0,70000.0,164000.0,237000.00000000003,82300.0,27343,77755,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
669,2016-Q2,Roscommon,145,12000,99101.91724137931,960000,80000.0,50000.0,130000.0,176600.0,82300.0,24013,63684,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
670,2016-Q2,Sligo,234,10000,82877.32051282052,420000,57500.0,25000.0,108750.0,189900.00000000012,82300.0,24831,63656,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
671,2016-Q2,Tipperary,312,10325,119183.49038461539,934426,95000.0,52012.5,145512.5,212802.6000000001,82300.0,59276,158933,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
672,2016-Q2,Waterford,329,25000,133074.77203647417,625000,120000.0,70000.0,166000.0,230200.0,82300.0,43549,114402,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
673,2016-Q2,Westmeath,262,20000,122186.82442748091,450000,102220.0,68475.0,156500.0,209500.00000000003,82300.0,31813,87887,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
674,2016-Q2,Wexford,388,5500,140820.65721649484,1566100,125000.0,80000.0,167625.0,235100.0000000001,82300.0,54289,148331,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
675,2016-Q2,Wicklow,338,18125,296371.2721893491,1175000,255000.0,186062.5,355000.0,500000.0,82300.0,49211,140978,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
676,2016-Q3,Carlow,150,10000,139832.72,460000,125055.0,85000.0,173750.0,235499.99999999997,82300.0,20537,56609,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
677,2016-Q3,Cavan,202,10000,104872.36633663367,500000,85000.0,60000.0,140000.0,190312.50000000003,82300.0,26899,75285,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
678,2016-Q3,Clare,330,10000,138683.9303030303,725000,120000.0,68460.75,170000.0,268450.0000000001,82300.0,43469,116920,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
679,2016-Q3,Cork,1476,8000,214390.8936314363,5950000,188000.0,112950.0,260000.0,361616.5,82300.0,195853,535042,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
680,2016-Q3,Donegal,337,10000,106321.87240356083,400000,95000.0,57000.0,140000.0,197200.00000000012,82300.0,58505,157276,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
681,2016-Q3,Dublin,4159,6500,407448.0908872325,18150000,310000.0,230000.0,452500.0,698590.4000000005,82300.0,92523,277168,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
682,2016-Q3,Galway,680,6666,196885.5705882353,4100000,165000.0,108750.0,240000.0,341000.00000000023,82300.0,28859,74376,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
683,2016-Q3,Kerry,394,21000,143539.45177664974,2700000,120500.0,75000.0,174750.0,248449.99999999997,82300.0,54493,141596,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
684,2016-Q3,Kildare,587,20000,250098.39182282795,1600000,240000.0,160000.0,317180.0,400000.0,82300.0,73596,220923,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
685,2016-Q3,Kilkenny,193,10000,172539.53367875647,620300,160000.0,115000.0,206000.0,279242.20000000007,82300.0,34855,97536,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
686,2016-Q3,Laois,182,10000,243979.9945054945,20800000,125000.0,80000.0,159500.0,219820.0,82300.0,29107,83534,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
687,2016-Q3,Leitrim,85,7000,89713.34117647058,345000,75000.0,50000.0,125000.0,159800.0,82300.0,12452,31721,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
688,2016-Q3,Limerick,474,10000,150363.92616033755,890000,135500.0,75000.0,195000.0,270599.9999999999,82300.0,71224,192184,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
689,2016-Q3,Longford,88,10000,98444.96590909091,550000,71000.0,43750.0,136875.0,190750.0,82300.0,15122,40775,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
690,2016-Q3,Louth,325,12500,163341.5169230769,600000,151000.0,108000.0,200000.0,257400.0000000001,82300.0,45448,127751,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
691,2016-Q3,Mayo,306,10000,117399.98366013072,575000,100000.0,63816.5,154750.0,206000.0,82300.0,48899,127767,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
692,2016-Q3,Meath,482,14000,222047.122406639,1603524,207250.0,148250.0,277250.0,350000.0,82300.0,64234,194400,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
693,2016-Q3,Monaghan,78,10000,115321.6282051282,335000,105000.0,56500.0,158000.0,192999.99999999997,82300.0,21689,61328,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
694,2016-Q3,Offaly,158,18000,115387.46202531646,355000,100000.0,66666.0,154500.0,197400.0000000001,82300.0,27343,77755,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
695,2016-Q3,Roscommon,190,7500,93031.36315789474,606872,70000.0,46666.0,118750.0,175000.0,82300.0,24013,63684,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
696,2016-Q3,Sligo,191,9000,123560.88481675393,700000,90000.0,63000.0,154300.0,245000.0,82300.0,24831,63656,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
697,2016-Q3,Tipperary,353,11000,127394.31444759207,1250000,104000.0,60000.0,168000.0,231600.00000000003,82300.0,59276,158933,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
698,2016-Q3,Waterford,409,15000,144600.26405867972,820000,130000.0,73000.0,180000.0,255000.0,82300.0,43549,114402,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
699,2016-Q3,Westmeath,268,15000,136767.53358208956,1218000,125000.0,82875.0,161000.0,243368.7,82300.0,31813,87887,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
700,2016-Q3,Wexford,465,6348,152780.71182795698,1250000,135000.0,90000.0,195000.0,260000.0,82300.0,54289,148331,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
701,2016-Q3,Wicklow,377,7500,300009.8116710875,1360000,260000.0,180000.0,370000.0,524184.2000000001,82300.0,49211,140978,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
702,2016-Q4,Carlow,166,30000,146138.7951807229,470000,140000.0,100000.0,173375.0,229037.5,82300.0,20537,56609,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
703,2016-Q4,Cavan,265,10000,109647.24528301887,2104000,85250.0,55000.0,140000.0,185000.0,82300.0,26899,75285,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
704,2016-Q4,Clare,349,11249,141904.29226361032,925000,128000.0,83000.0,170000.0,260000.0,82300.0,43469,116920,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
705,2016-Q4,Cork,1738,7500,212798.75604142694,3203134,189465.0,122000.0,262902.5,365000.0,82300.0,195853,535042,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
706,2016-Q4,Donegal,463,12000,107284.34773218143,900000,92511.0,59123.0,135000.0,190000.0,82300.0,58505,157276,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
707,2016-Q4,Dublin,4907,5400,415391.7356837171,69208163,300000.0,215000.0,430500.0,667741.2000000017,82300.0,92523,277168,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
708,2016-Q4,Galway,737,10000,195969.02035278155,3870808,167250.0,100000.0,243000.0,330000.0,82300.0,28859,74376,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
709,2016-Q4,Kerry,451,12000,157222.38802660754,1170000,130000.0,81500.0,197750.0,298000.0,82300.0,54493,141596,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
710,2016-Q4,Kildare,713,15000,275118.3197755961,12073334,247587.0,170000.0,318945.0,409691.8,82300.0,73596,220923,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
711,2016-Q4,Kilkenny,212,20000,201129.02358490566,1940000,171000.0,120000.0,246000.0,334250.00000000006,82300.0,34855,97536,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
712,2016-Q4,Laois,292,20000,133192.94520547945,347000,127753.0,100000.0,154185.0,189900.00000000003,82300.0,29107,83534,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
713,2016-Q4,Leitrim,108,10000,103949.57407407407,550000,85000.0,55750.0,127000.0,192650.0,82300.0,12452,31721,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
714,2016-Q4,Limerick,621,10000,149349.115942029,1775000,128000.0,68000.0,207000.0,275000.0,82300.0,71224,192184,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
715,2016-Q4,Longford,115,10000,86465.70434782609,327500,75000.0,45000.0,111500.0,150000.0,82300.0,15122,40775,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
716,2016-Q4,Louth,383,10888,186398.32114882505,2250000,163000.0,119500.0,221024.0,310000.0,82300.0,45448,127751,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
717,2016-Q4,Mayo,360,5260,111246.33611111112,570000,90000.0,50000.0,148500.0,207750.00000000006,82300.0,48899,127767,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
718,2016-Q4,Meath,563,6000,232652.35879218474,1525000,211000.0,163500.0,269361.0,374449.0,82300.0,64234,194400,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
719,2016-Q4,Monaghan,103,22500,130848.04854368932,508000,118943.0,67500.0,182500.0,217320.0,82300.0,21689,61328,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
720,2016-Q4,Offaly,204,20000,119576.70588235294,1145000,103500.0,68000.0,142262.0,207800.00000000006,82300.0,27343,77755,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
721,2016-Q4,Roscommon,216,10500,92916.18518518518,345000,75000.0,43812.5,123625.0,181000.0,82300.0,24013,63684,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
722,2016-Q4,Sligo,222,14000,142315.22522522524,2393000,109000.0,60250.0,166500.0,240000.0,82300.0,24831,63656,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
723,2016-Q4,Tipperary,445,7000,131099.2606741573,750000,115000.0,67500.0,160000.0,246000.0,82300.0,59276,158933,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
724,2016-Q4,Waterford,445,11668,141559.33707865168,2000000,130000.0,70000.0,175000.0,230000.0,82300.0,43549,114402,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
725,2016-Q4,Westmeath,305,19500,139667.5475409836,625000,130000.0,76500.0,172000.0,240000.0,82300.0,31813,87887,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
726,2016-Q4,Wexford,483,10000,151317.26086956522,1440000,140000.0,95000.0,183250.0,245000.0,82300.0,54289,148331,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
727,2016-Q4,Wicklow,458,10000,312510.903930131,1357500,266759.5,198237.0,383069.25,500000.0,82300.0,49211,140978,52,86765620000,1,4307.8296048160955,71164.154,4771000,-0.2,4118.490587337886,8.4,29751.831431225604
728,2017-Q1,Carlow,106,34800,144878.83018867925,372500,140000.0,100000.0,175000.0,229500.0,95300.0,20537,56609,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
729,2017-Q1,Cavan,210,10000,113689.02857142857,880000,85000.0,50000.0,151500.0,234100.0,95300.0,26899,75285,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
730,2017-Q1,Clare,288,10000,151179.55902777778,1423000,126500.0,80000.0,185250.0,269400.0000000001,95300.0,43469,116920,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
731,2017-Q1,Cork,1226,8500,216576.92577487766,3215000,195000.0,125000.0,265375.0,360000.0,95300.0,195853,535042,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
732,2017-Q1,Donegal,275,5900,116683.44727272727,1260000,105300.0,67000.0,145000.0,197999.99999999997,95300.0,58505,157276,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
733,2017-Q1,Dublin,3631,8000,408124.9341779124,33538000,308370.0,225000.0,444966.5,698998.0,95300.0,92523,277168,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
734,2017-Q1,Galway,529,10000,213641.4347826087,4750000,180000.0,104845.0,250682.0,360000.0,95300.0,28859,74376,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
735,2017-Q1,Kerry,299,6338,146793.0033444816,695000,130000.0,85000.0,175625.0,260000.0,95300.0,54493,141596,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
736,2017-Q1,Kildare,590,7700,243267.31355932204,2394950,236341.0,146000.0,292664.75,385500.0000000001,95300.0,73596,220923,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
737,2017-Q1,Kilkenny,153,25000,169172.44444444444,625000,149750.0,103500.0,210000.0,282500.0000000001,95300.0,34855,97536,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
738,2017-Q1,Laois,161,20000,147383.03105590062,600000,130000.0,92000.0,170000.0,245000.0,95300.0,29107,83534,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
739,2017-Q1,Leitrim,75,6000,86824.70666666667,280000,80000.0,52750.0,114750.0,146000.0000000001,95300.0,12452,31721,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
740,2017-Q1,Limerick,363,16500,163410.34986225894,1120000,132500.0,77250.0,209642.0,281750.4,95300.0,71224,192184,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
741,2017-Q1,Longford,68,15000,84626.08823529411,250000,70000.0,40000.0,116325.0,152900.0,95300.0,15122,40775,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
742,2017-Q1,Louth,291,10000,354551.52233676973,1900000,166000.0,114750.0,250000.0,1900000.0,95300.0,45448,127751,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
743,2017-Q1,Mayo,263,6500,109934.12547528517,450000,93000.0,50000.0,146187.0,204400.00000000003,95300.0,48899,127767,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
744,2017-Q1,Meath,414,10500,235673.91304347827,850000,220000.0,168125.0,280000.0,362099.99999999994,95300.0,64234,194400,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
745,2017-Q1,Monaghan,109,15000,125009.94495412844,560000,115000.0,83000.0,155000.0,196000.0,95300.0,21689,61328,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
746,2017-Q1,Offaly,140,25000,140981.07857142857,695000,130000.0,75000.0,165000.0,235500.00000000003,95300.0,27343,77755,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
747,2017-Q1,Roscommon,144,9000,107605.09722222222,485462,85000.0,47000.0,146250.0,225000.0,95300.0,24013,63684,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
748,2017-Q1,Sligo,141,10625,126660.68794326241,540000,105000.0,60000.0,160000.0,250000.0,95300.0,24831,63656,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
749,2017-Q1,Tipperary,316,7000,127273.63607594937,475000,116500.0,67750.0,170000.0,235000.0,95300.0,59276,158933,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
750,2017-Q1,Waterford,300,25000,143196.88333333333,500000,125000.0,73750.0,185750.0,270500.0000000001,95300.0,43549,114402,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
751,2017-Q1,Westmeath,211,10000,154598.2654028436,1859358,125000.0,85864.5,170000.0,225000.0,95300.0,31813,87887,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
752,2017-Q1,Wexford,359,12570,146928.37604456826,460101,140000.0,92000.0,184708.5,246000.0,95300.0,54289,148331,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
753,2017-Q1,Wicklow,343,26500,321322.7988338192,5000000,275000.0,208958.5,381500.0,506000.00000000023,95300.0,49211,140978,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
754,2017-Q2,Carlow,143,20000,137434.41258741257,550000,125000.0,83750.0,170000.0,228759.19999999998,95300.0,20537,56609,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
755,2017-Q2,Cavan,196,7600,116459.71428571429,427313,103000.0,64250.0,152250.0,195000.0,95300.0,26899,75285,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
756,2017-Q2,Clare,282,10157,227481.1524822695,23070000,135000.0,80000.0,191625.0,264450.00000000006,95300.0,43469,116920,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
757,2017-Q2,Cork,1349,10000,222552.68791697553,11600000,190000.0,130000.0,270000.0,365000.0,95300.0,195853,535042,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
758,2017-Q2,Donegal,320,9800,115044.928125,520000,103750.0,68000.0,146500.0,205050.0,95300.0,58505,157276,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
759,2017-Q2,Dublin,3993,5675,400625.97094916104,8450000,315000.0,237000.0,455000.0,670000.0,95300.0,92523,277168,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
760,2017-Q2,Galway,634,7000,191584.14195583595,2620000,165000.0,103086.5,244500.0,330000.0,95300.0,28859,74376,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
761,2017-Q2,Kerry,466,5250,137923.92918454934,1495000,110000.0,50415.0,175000.0,250000.0,95300.0,54493,141596,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
762,2017-Q2,Kildare,649,15000,264239.71186440677,2300000,251764.0,183000.0,320000.0,400000.0,95300.0,73596,220923,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
763,2017-Q2,Kilkenny,205,20000,177605.63902439026,774000,160000.0,105925.0,200000.0,295000.0,95300.0,34855,97536,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
764,2017-Q2,Laois,152,20000,163179.70394736843,720000,145187.0,103000.0,200750.0,276750.00000000006,95300.0,29107,83534,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
765,2017-Q2,Leitrim,71,8000,108306.80281690141,510000,87500.0,58500.0,140383.0,207000.0,95300.0,12452,31721,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
766,2017-Q2,Limerick,507,10000,157789.21499013808,2300000,135000.0,77406.0,208750.0,280775.20000000007,95300.0,71224,192184,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
767,2017-Q2,Longford,78,30000,102942.48717948717,531200,92000.0,59250.0,136173.0,173600.0,95300.0,15122,40775,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
768,2017-Q2,Louth,304,12000,189860.62171052632,1300000,169337.5,116750.0,220264.0,320000.0,95300.0,45448,127751,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
769,2017-Q2,Mayo,320,6000,130361.4875,1539000,111000.0,62125.0,166375.0,225595.0,95300.0,48899,127767,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
770,2017-Q2,Meath,577,25000,233801.68804159446,970000,223494.0,170000.0,281057.0,353499.99999999994,95300.0,64234,194400,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
771,2017-Q2,Monaghan,85,6500,157391.44705882354,2114520,136000.0,75000.0,165000.0,244000.00000000012,95300.0,21689,61328,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
772,2017-Q2,Offaly,173,11000,129261.66473988439,435000,122000.0,75000.0,170000.0,219600.00000000003,95300.0,27343,77755,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
773,2017-Q2,Roscommon,182,10000,103161.45604395604,1075000,80000.0,56058.0,132250.0,179500.00000000003,95300.0,24013,63684,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
774,2017-Q2,Sligo,190,7500,134495.07368421054,609000,100000.0,65000.0,185443.0,265000.0,95300.0,24831,63656,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
775,2017-Q2,Tipperary,375,7500,125576.66933333334,1310000,100000.0,60000.0,165000.0,221236.00000000003,95300.0,59276,158933,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
776,2017-Q2,Waterford,321,22750,137680.79127725857,492652,120000.0,62000.0,190000.0,255506.0,95300.0,43549,114402,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
777,2017-Q2,Westmeath,236,15000,147830.20762711865,455000,135000.0,90000.0,190750.0,245848.0,95300.0,31813,87887,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
778,2017-Q2,Wexford,407,13500,149924.57248157248,590000,145000.0,95000.0,185000.0,252260.6000000001,95300.0,54289,148331,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
779,2017-Q2,Wicklow,403,15000,330417.1836228288,1950000,290000.0,205500.0,427312.5,526553.6,95300.0,49211,140978,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
780,2017-Q3,Carlow,123,15000,164323.62601626015,475000,160000.0,108125.0,208750.0,275000.0,95300.0,20537,56609,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
781,2017-Q3,Cavan,198,10000,116498.26262626263,830000,95500.0,60312.5,158000.0,200000.0,95300.0,26899,75285,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
782,2017-Q3,Clare,328,7000,154302.23170731709,722500,146250.0,86500.0,202750.0,270000.0,95300.0,43469,116920,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
783,2017-Q3,Cork,1527,7000,234422.67190569744,10158928,208000.0,135500.0,281719.5,380000.0,95300.0,195853,535042,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
784,2017-Q3,Donegal,361,7500,115116.14127423822,571000,96500.0,60000.0,146500.0,220000.0,95300.0,58505,157276,46,86765620000,9,4350.907900864257,78203.159,4825000,0.3,4110.25360616321,6.8,32250.985271448553
